1505;4154;3;i
1506;19793;5;o
1507;17338;6;u
1508;6493;6;u
1509;5512;5;i
1510;13597;5;a
1511;10465;6;a
1512;8550;2;o
1513;4175;3;u
1514;15862;5;o
1515;15581;4;o
1516;16626;5;a
1517;16749;3;o
1518;12868;3;o
1519;16411;4;a
1520;19351;6;u
1521;5509;2;o
1522;18016;4;a
1523;4624;4;o
1524;2936;2;u
1525;17279;5;o
1526;11396;6;o
1527;3717;6;o
1528;795;5;o
1529;4327;3;o
1530;1967;4;i
1531;7060;5;a
1532;15030;6;i
1533;16500;2;i
1534;4165;5;a
1535;9426;3;i
1536;2271;5;o
1537;18549;6;i
1538;5931;5;u
1539;15267;5;i
1540;5831;4;i
1541;861;3;o
1542;3333;3;a
1543;14637;6;a
1544;15528;2;u
1545;5229;4;i
1546;17152;2;o
1547;6918;6;i
1548;13450;4;o
1549;19834;5;i
1550;14973;3;a
1551;1965;5;o
1552;17199;6;u
1553;3694;5;i
1554;19019;2;o
1555;9926;4;a
1556;3530;4;u
1557;19613;6;u
1558;18994;3;a
1559;12008;4;o
1560;17864;4;o
1561;1282;2;o
1562;17044;2;o
1563;7499;5;o
1564;16740;4;i
1565;2670;2;o
1566;9110;6;i
1567;5956;3;a
1568;214;2;a
1569;3371;2;o
1570;15934;3;u
1571;9258;2;a
1572;10401;2;u
1573;10145;4;o
1574;8178;2;a
1575;14541;4;i
1576;14795;3;a
1577;1257;4;o
1578;19816;5;a
1579;2100;2;u
1580;17953;2;o
1581;4083;6;u
1582;14149;4;i
1583;6133;2;u
1584;16303;3;i
1585;264;4;o
1586;2511;2;u
1587;6237;3;o
1588;5771;3;i
1589;4377;6;a
1590;2067;5;a
1591;10947;3;u
1592;18927;6;o
1593;832;2;i
1594;4690;5;u
1595;17802;3;o
1596;15456;2;a
1597;9309;6;i
1598;9682;6;o
1599;13068;3;u
1600;2413;4;o
1601;5348;2;o
1602;680;4;o
1603;6334;4;o
1604;6579;3;a
1605;12290;3;a
1606;3222;6;o
1607;743;4;o
1608;423;5;u
1609;14192;5;u
1610;14294;6;o
1611;10896;4;o
1612;9168;4;a
1613;4182;4;u
1614;11381;6;u
1615;15282;5;o
1616;8376;5;i
1617;19511;5;a
1618;15428;4;u
1619;3078;2;i
1620;3914;2;u
1621;16014;4;o
1622;16298;5;o
1623;6476;2;u
1624;11386;2;u
1625;2510;3;i
1626;740;6;i
1627;11818;5;u
1628;2900;3;o
1629;14120;2;o
1630;13190;2;i
1631;13710;4;i
1632;13161;3;a
1633;18359;6;a
1634;4610;3;a
1635;1536;3;o
1636;619;3;a
1637;1648;6;o
1638;15281;2;o
1639;13243;4;a
1640;18781;2;u
1641;13743;4;u
1642;10962;5;u
1643;19340;4;a
1644;4039;3;o
1645;5268;5;o
1646;12189;2;u
1647;13865;3;o
1648;7520;3;o
1649;17908;6;o
1650;15672;5;o
1651;8198;4;a
1652;15743;2;u
1653;6271;5;i
1654;1374;2;u
1655;18875;2;a
1656;16798;6;i
1657;17415;3;u
1658;3337;3;a
1659;5325;6;u
1660;985;2;u
1661;5148;3;o
1662;15502;6;a
1663;9384;5;i
1664;8843;4;i
1665;53;2;o
1666;3149;2;o
1667;13583;3;u
1668;8936;6;i
1669;1390;4;i
1670;1781;4;o
1671;11815;4;a
1672;2092;3;u
1673;3634;5;i
1674;14326;4;o
1675;5031;5;u
1676;3629;6;o
1677;6961;3;a
1678;637;3;o
1679;311;5;a
1680;19118;5;o
1681;2896;3;o
1682;15657;6;a
1683;11274;2;a
1684;16796;2;o
1685;10430;4;o
1686;2329;5;a
1687;7273;4;u
1688;11887;4;a
1689;15805;2;o
1690;951;5;u
1691;2606;6;u
1692;10887;5;u
1693;19217;2;a
1694;6226;2;o
1695;6747;3;a
1696;7762;4;i
1697;5762;4;u
1698;17360;6;o
1699;16227;3;i
1700;4407;5;o
1701;18365;5;o
1702;9140;3;i
1703;9538;5;o
1704;1665;3;i
1705;10463;5;i
1706;2403;3;u
1707;7073;4;o
1708;7536;3;a
1709;507;4;i
1710;14734;3;a
1711;10926;6;i
1712;19373;4;o
1713;4104;2;o
1714;4012;4;i
1715;539;3;o
1716;8592;2;o
1717;6810;6;o
1718;10904;6;o
1719;16528;2;o
1720;9352;3;a
1721;3055;5;a
1722;13407;3;u
1723;17061;4;u
1724;19125;2;o
1725;18693;3;i
1726;1793;4;a
1727;3796;4;i
1728;18058;3;u
1729;12543;3;a
1730;16846;4;a
1731;7581;2;o
1732;15760;2;i
1733;12240;4;o
1734;4778;5;u
1735;1636;5;o
1736;6584;6;a
1737;875;3;o
1738;19339;3;i
1739;3205;5;i
1740;6177;3;i
1741;5484;6;o
1742;18628;4;u
1743;13800;6;i
1744;12947;3;o
1745;11688;2;u
1746;10704;2;i
1747;4172;3;a
1748;14514;2;a
1749;7840;5;i
1750;365;4;o
1751;9695;4;o
1752;1440;2;o
1753;17614;2;a
1754;3646;4;i
1755;565;3;u
1756;4586;4;o
1757;7206;6;o
1758;18272;6;a
1759;9362;3;a
1760;19426;3;a
1761;4599;2;o
1762;755;5;o
1763;19240;3;o
1764;17652;2;o
1765;17190;3;a
1766;16319;6;o
1767;3412;6;i
1768;2680;6;o
1769;808;4;o
1770;1814;2;a
1771;19893;2;a
1772;1572;6;o
1773;2441;3;i
1774;19958;4;o
1775;9732;4;i
1776;9172;6;a
1777;16626;2;o
1778;18665;6;u
1779;11252;4;a
1780;9383;6;u
1781;3912;5;u
1782;17346;4;o
1783;16013;5;o
1784;9256;2;a
1785;2901;6;o
1786;2512;4;u
1787;2536;5;i
1788;4493;5;i
1789;17040;6;i
1790;4141;3;o
1791;16900;5;i
1792;1403;2;o
1793;10228;4;a
1794;8475;3;i
1795;19875;5;a
1796;13814;5;u
1797;12806;2;o
1798;14705;4;u
1799;19183;5;o
1800;3684;4;o
1801;8178;4;i
1802;12005;4;a
1803;17021;6;a
1804;18971;6;i
1805;3846;3;i
1806;14548;3;i
1807;10578;2;i
1808;13103;5;i
1809;5237;6;a
1810;3138;6;u
1811;2440;3;u
1812;19540;5;u
1813;4774;6;o
1814;10834;5;i
1815;13857;5;o
1816;2764;5;o
1817;8541;2;i
1818;14511;5;o
1819;8453;2;o
1820;15188;6;o
1821;4018;5;u
1822;4352;4;o
1823;5984;5;a
1824;2971;6;i
1825;310;2;u
1826;17430;5;u
1827;9971;5;i
1828;688;2;o
1829;1041;5;o
1830;4216;6;u
1831;1385;4;o
1832;6677;3;o
1833;13126;3;o
1834;19584;5;a
1835;10095;4;o
1836;13078;6;u
1837;2966;5;u
1838;18092;6;u
1839;2347;3;u
1840;1253;2;u
1841;6796;6;u
1842;16358;2;i
1843;17561;2;o
1844;19810;3;o
1845;6757;4;u
1846;6451;4;u
1847;7543;5;o
1848;4089;5;o
1849;12475;6;o
1850;17353;6;i
1851;1391;6;o
1852;17971;6;o
1853;11428;5;o
1854;14009;6;o
1855;2237;5;a
1856;2905;6;o
1857;17980;3;u
1858;2021;6;u
1859;4829;6;a
1860;3721;5;a
1861;4120;5;o
1862;19833;5;a
1863;19403;2;i
1864;314;4;i
1865;4807;5;o
1866;16769;3;a
1867;4726;6;i
1868;17714;4;u
1869;5862;4;o
1870;7466;3;i
1871;1839;4;o
1872;7826;2;i
1873;18892;3;a
1874;17735;3;i
1875;7884;6;u
1876;15666;3;o
1877;11874;3;a
1878;12996;6;a
1879;19818;4;u
1880;1423;6;o
1881;3261;2;o
1882;3451;6;u
1883;4203;6;o
1884;17817;6;u
1885;17914;3;i
1886;10839;3;o
1887;3370;4;a
1888;7196;5;u
1889;16563;2;u
1890;5150;3;u
1891;13854;6;a
1892;731;3;o
1893;9154;5;u
1894;3591;2;u
1895;15115;5;a
1896;16313;3;o
1897;11255;4;o
1898;18295;2;u
1899;17529;2;i
1900;14022;5;i
1901;14597;2;u
1902;18651;6;a
1903;10150;3;a
1904;18026;5;i
1905;16793;3;o
1906;11141;2;o
1907;10226;3;u
1908;17970;5;a
1909;11297;5;o
1910;10530;3;u
1911;6778;6;u
1912;4479;5;o
1913;9759;4;o
1914;66;5;u
1915;591;2;a
1916;15091;2;a
1917;4843;2;u
1918;10990;3;a
1919;3986;3;a
1920;12708;2;i
1921;718;5;o
1922;12712;4;i
1923;5962;5;a
1924;6387;3;o
1925;14939;4;a
1926;11549;3;o
1927;8597;4;a
1928;1151;4;i
1929;7712;6;u
1930;18801;6;i
1931;17328;2;o
1932;18511;3;o
1933;1119;5;a
1934;9705;5;o
1935;9887;3;o
1936;6368;5;u
1937;17041;3;o
1938;15797;2;a
1939;7007;5;o
1940;10430;3;o
1941;13822;6;u
1942;19948;4;o
1943;16180;2;i
1944;3268;6;a
1945;5366;4;o
1946;10257;6;i
1947;19749;3;o
1948;16599;6;o
1949;11530;6;o
1950;18501;4;i
1951;4292;2;u
1952;15826;5;o
1953;4346;5;a
1954;1916;3;i
1955;14520;6;o
1956;8702;2;a
1957;19867;3;o
1958;5919;2;a
1959;3347;2;u
1960;4578;6;u
1961;18440;3;i
1962;15947;5;i
1963;19245;5;u
1964;13534;3;u
1965;15299;3;i
1966;19834;5;i
1967;2275;5;o
1968;4047;2;u
1969;4142;2;o
1970;2195;6;o
1971;14953;6;a
1972;16443;3;a
1973;5429;5;o
1974;15172;5;u
1975;6122;4;i
1976;11607;2;u
1977;13999;3;a
1978;2704;2;o
1979;3053;4;a
1980;18785;2;u
1981;19760;5;u
1982;1468;4;o
1983;5199;4;a
1984;18619;5;o
1985;19584;2;o
1986;1829;4;u
1987;18140;2;a
1988;1369;5;u
1989;16040;2;u
1990;16858;5;i
1991;8728;5;a
1992;19855;4;u
1993;9380;2;i
1994;17319;5;a
1995;12951;3;u
1996;13953;2;a
1997;7296;5;u
1998;5992;3;i
1999;18768;6;u
2000;7179;5;u
2001;19336;3;o
2002;8696;4;o
2003;15945;2;a
2004;1610;4;o
2005;12633;6;o
2006;19025;3;o
2007;19484;6;o
2008;6365;4;u
2009;11911;4;u
2010;3127;4;i
2011;4341;5;u
2012;6887;4;o
2013;12283;2;o
2014;19460;3;a
2015;13872;6;a
2016;10577;2;a
2017;18156;3;o
2018;10112;6;o
2019;11007;5;i
2020;17301;2;i
2021;1888;2;u
2022;9710;4;o
2023;19439;4;u
2024;6250;6;u
2025;2764;6;a
2026;4862;6;i
2027;14989;6;i
2028;15052;3;o
2029;9611;5;i
2030;1916;4;i
2031;15591;6;i
2032;17696;2;i
2033;2219;6;o
2034;8813;6;a
2035;11175;5;a
2036;18280;5;o
2037;11396;2;o
2038;5154;2;u
2039;6952;3;i
2040;5856;4;a
2041;14714;3;o
2042;10854;3;u
2043;7311;4;a
2044;6945;3;i
2045;14943;6;o
2046;886;3;a
2047;13502;6;i
2048;18543;3;o
2049;6103;2;o
2050;6745;2;o
2051;15273;2;a
2052;342;5;a
2053;14902;3;a
2054;1025;4;a
2055;10781;3;i
2056;18181;3;o
2057;2237;3;a
2058;3977;2;o
2059;740;2;i
2060;14996;4;o
2061;12402;3;i
2062;13440;3;o
2063;6908;2;o
2064;17088;6;u
2065;8649;3;a
2066;14257;2;a
2067;10186;3;o
2068;15990;6;o
2069;6778;3;o
2070;8054;2;i
2071;15035;4;i
2072;13557;5;a
2073;6165;5;i
2074;2788;3;i
2075;17416;6;o
2076;1812;2;o
2077;8267;5;o
2078;16499;6;a
2079;7227;6;o
2080;1997;4;i
2081;3263;3;a
2082;5146;3;u
2083;5288;2;o
2084;19077;6;u
2085;7636;5;i
2086;13718;2;i
2087;6915;2;o
2088;3614;2;a
2089;15381;5;u
2090;13302;2;i
2091;2082;4;o
2092;2085;5;u
2093;14592;6;u
2094;2386;5;o
2095;19576;3;u
2096;6817;3;a
2097;12517;6;u
2098;8758;6;o
2099;18918;3;a
2100;7600;2;a
2101;3845;5;u
2102;16046;5;a
2103;11388;4;o
2104;14904;2;i
2105;10893;3;o
2106;9711;2;o
2107;113;2;o
2108;6726;4;i
2109;1346;6;u
2110;8951;4;i
2111;19537;6;u
2112;5106;6;i
2113;31;3;u
2114;16051;6;o
2115;8789;5;u
2116;15863;2;o
2117;2508;5;i
2118;14474;6;o
2119;11654;4;i
2120;13629;4;u
2121;12324;4;u
2122;16805;2;i
2123;15720;6;i
2124;12725;3;u
2125;15815;3;u
2126;11124;4;o
2127;3828;5;a
2128;11669;4;a
2129;14621;5;o
2130;15962;2;i
2131;12732;3;a
2132;1920;2;i
2133;16247;5;a
2134;6574;4;i
2135;862;6;a
2136;11002;6;o
2137;15970;3;i
2138;9257;6;o
2139;14266;2;o
2140;4775;6;u
2141;10083;4;o
2142;6573;6;u
2143;753;3;a
2144;8305;2;u
2145;5222;4;o
2146;15168;6;o
2147;2790;2;i
2148;13935;3;o
2149;17201;5;i
2150;10258;5;i
2151;822;3;a
2152;17011;3;i
2153;670;5;u
2154;15099;4;u
2155;5671;4;i
2156;8591;2;i
2157;2430;2;o
2158;6331;2;u
2159;7827;4;o
2160;7009;4;o
2161;15515;5;a
2162;7630;5;o
2163;11817;4;o
2164;1538;6;i
2165;411;2;i
2166;2797;6;a
2167;742;4;o
2168;1292;4;o
2169;18566;2;a
2170;18992;6;i
2171;1280;3;o
2172;19452;6;a
2173;15760;5;i
2174;14318;6;o
2175;4342;2;a
2176;7421;2;i
2177;3144;3;i
2178;6695;5;i
2179;1815;3;o
2180;16427;4;o
2181;8792;4;a
2182;5280;4;u
2183;9705;2;o
2184;1567;4;i
2185;2376;3;a
2186;849;3;o
2187;10581;5;u
2188;11613;2;o
2189;10116;2;o
2190;2566;6;o
2191;10093;4;u
2192;12052;6;a
2193;13931;2;o
2194;12123;3;o
2195;12139;3;a
2196;10563;5;o
2197;19034;2;a
2198;238;3;o
2199;13855;5;o
2200;12429;4;o
2201;9636;6;o
2202;19091;4;u
2203;11689;6;o
2204;3080;3;o
2205;6524;5;a
2206;13190;4;i
2207;19157;4;a
2208;14090;3;a
2209;8481;5;i
2210;922;6;u
2211;4690;5;o
2212;17605;2;u
2213;12155;4;u
2214;6679;3;u
2215;3406;3;o
2216;14224;3;i
2217;7150;2;a
2218;6297;5;u
2219;1837;4;u
2220;12359;4;o
2221;3880;2;o
2222;4846;2;o
2223;18484;3;i
2224;6798;5;u
2225;19993;2;o
2226;10049;5;i
2227;2903;4;a
2228;16246;4;a
2229;6007;4;o
2230;7834;6;o
2231;17670;3;i
2232;19930;2;u
2233;15921;3;u
2234;5180;2;u
2235;3761;6;o
2236;5450;6;a
2237;4463;6;o
2238;13599;5;o
2239;4382;6;o
2240;14169;2;i
2241;14543;6;o
2242;18303;5;u
2243;16248;5;a
2244;320;6;i
2245;2202;3;i
2246;19907;3;o
2247;19836;6;i
2248;7198;2;u
2249;16439;4;o
2250;19624;6;u
2251;19315;3;o
2252;1325;4;i
2253;16128;3;o
2254;10054;3;o
2255;8845;6;a
2256;3308;2;a
2257;7785;3;o
2258;6986;2;o
2259;3765;4;i
2260;19411;5;u
2261;1998;4;o
2262;1985;3;o
2263;14177;3;o
2264;3892;2;i
2265;9937;6;o
2266;13866;4;o
2267;7865;2;a
2268;15990;4;o
2269;14918;3;a
2270;4901;3;o
2271;18399;5;a
2272;3254;2;o
2273;16105;6;u
2274;7512;5;u
2275;3092;5;o
2276;3439;5;a
2277;11843;6;i
2278;10154;6;o
2279;14155;6;o
2280;3155;5;i
2281;17294;2;i
2282;19612;5;a
2283;15860;6;u
2284;7757;3;a
2285;16009;4;a
2286;8553;3;i
2287;17358;3;u
2288;14947;5;o
2289;19480;2;o
2290;3849;3;o
2291;10992;4;i
2292;3592;3;a
2293;18135;4;o
2294;13814;4;o
2295;424;4;o
2296;3765;6;u
2297;9410;5;u
2298;3872;6;u
2299;19425;3;o
2300;19152;3;o
2301;12471;3;i
2302;4108;4;i
2303;13979;4;o
2304;119;2;o
2305;3656;5;u
2306;8193;4;u
2307;9838;4;i
2308;3606;3;o
2309;3523;4;o
2310;18063;4;i
2311;3898;2;u
2312;4966;2;o
2313;6922;2;i
2314;6583;3;i
2315;1950;4;a
2316;11915;5;u
2317;2246;5;o
2318;4920;3;a
2319;3825;2;u
2320;879;4;i
2321;15150;6;o
2322;9250;2;o
2323;5298;4;a
2324;9159;2;o
2325;6266;2;o
2326;19138;6;o
2327;14939;4;u
2328;7388;6;u
2329;13277;5;o
2330;6613;4;o
2331;18424;2;i
2332;6755;6;u
2333;3535;5;a
2334;16775;2;a
2335;5417;3;a
2336;16795;4;i
2337;13636;3;u
2338;10992;5;i
2339;2941;5;o
2340;10884;2;o
2341;11973;5;i
2342;4670;3;a
2343;5712;2;o
2344;4094;2;o
2345;8591;6;i
2346;4623;2;i
2347;13172;6;o
2348;17762;6;i
2349;5143;2;o
2350;10051;3;u
2351;14000;4;o
2352;4058;4;o
2353;17926;3;u
2354;15196;4;u
2355;7480;5;o
2356;17263;4;i
2357;4908;5;o
2358;7627;5;a
2359;1772;5;o
2360;126;2;u
2361;17648;4;i
2362;14161;5;a
2363;18882;6;u
2364;15322;4;o
2365;3271;5;a
2366;1174;3;o
2367;9987;5;o
2368;7493;3;u
2369;16212;2;i
2370;9019;3;i
2371;3776;4;a
2372;9449;2;o
2373;12147;2;o
2374;17757;4;o
2375;13030;4;i
2376;6872;5;o
2377;16506;5;u
2378;3421;6;a
2379;13279;3;o
2380;14175;6;o
2381;15503;3;u
2382;1072;2;o
2383;1017;2;u
2384;18837;5;o
2385;4296;5;o
2386;5249;3;i
2387;12699;4;i
2388;9613;6;u
2389;12295;5;o
2390;7719;6;i
2391;16131;6;a
2392;9180;5;o
2393;8635;6;i
2394;1574;4;a
2395;17044;2;o
2396;5976;2;u
2397;19997;2;u
2398;13786;2;a
2399;4786;4;u
2400;15694;5;o
2401;4908;6;o
2402;17390;4;a
2403;5568;4;o
2404;3294;5;o
2405;5205;5;i
2406;18766;2;o
2407;888;4;i
2408;12667;5;o
2409;8819;2;o
2410;3553;3;i
2411;19597;2;a
2412;8467;6;o
2413;7572;2;o
2414;1157;6;a
2415;12528;6;a
2416;16555;4;i
2417;9059;6;u
2418;18147;3;o
2419;15512;5;o
2420;3040;5;i
2421;11686;3;u
2422;8918;3;i
2423;13739;2;u
2424;4505;3;a
2425;15108;6;i
2426;12386;3;o
2427;11620;4;o
2428;4979;3;a
2429;11242;5;o
2430;16417;3;o
2431;10429;2;a
2432;10616;3;o
2433;15610;6;a
2434;3651;6;o
2435;13912;6;o
2436;7099;3;o
2437;8484;3;o
2438;8840;4;o
2439;6361;5;i
2440;5622;2;o
2441;12039;2;u
2442;2818;3;a
2443;17816;4;i
2444;17899;4;o
2445;15604;4;a
2446;6665;3;u
2447;7866;2;o
2448;5549;4;i
2449;12455;4;a
2450;11076;3;o
2451;3305;2;a
2452;2796;5;o
2453;9903;5;o
2454;5420;6;i
2455;12621;2;a
2456;2436;4;u
2457;16618;3;o
2458;5380;6;a
2459;10596;5;i
2460;15518;2;i
2461;11539;3;o
2462;6761;4;o
2463;14248;3;o
2464;7984;4;u
2465;10784;6;o
2466;62;5;i
2467;4952;4;i
2468;18467;6;a
2469;162;3;o
2470;1781;5;o
2471;17221;2;i
2472;19590;4;i
2473;9801;2;o
2474;19269;3;i
2475;13060;5;u
2476;6811;3;o
2477;10594;5;a
2478;10048;4;o
2479;11098;4;i
2480;7725;6;i
2481;1541;4;u
2482;17641;2;a
2483;11894;3;o
2484;12996;5;o
2485;19824;5;o
2486;3655;6;o
2487;7875;5;i
2488;18152;5;o
2489;4636;6;i
2490;5893;4;o
2491;8372;4;i
2492;1687;2;a
2493;3230;6;o
2494;6887;4;i
2495;4890;3;o
2496;9098;6;o
2497;14583;3;o
2498;209;3;o
2499;13142;4;o
2500;16213;6;a
2501;15441;3;o
2502;1599;3;o
2503;14693;3;o
2504;11261;6;u
2505;4677;3;i
2506;14104;3;o
2507;8146;3;a
2508;2313;3;u
2509;1516;4;o
2510;10418;3;a
2511;14221;6;a
2512;17264;4;i
2513;9873;5;i
2514;3708;3;a
2515;8552;6;o
2516;1536;5;o
2517;4602;4;o
2518;11647;5;o
2519;18915;3;o
2520;14171;5;i
2521;9921;4;u
2522;10489;6;o
2523;18667;5;u
2524;1452;6;u
2525;4687;4;o
2526;10931;6;o
2527;9113;4;o
2528;14730;3;i
2529;3282;6;o
2530;19944;6;o
2531;373;2;i
2532;5821;6;u
2533;14545;6;o
2534;14046;5;u
2535;10029;4;o
2536;5455;5;o
2537;17729;3;a
2538;9422;4;u
2539;9761;5;i
2540;2321;6;o
2541;19407;5;o
2542;2157;5;a
2543;19261;5;i
2544;18558;5;i
2545;2418;4;i
2546;17595;2;o
2547;15992;4;o
2548;16729;3;a
2549;15789;6;o
2550;16805;2;i
2551;13793;5;o
2552;17420;2;u
2553;5395;2;u
2554;15897;3;i
2555;3700;2;a
2556;6936;4;o
2557;2680;5;i
2558;14476;6;o
2559;5719;2;i
2560;18907;6;u
2561;12620;2;a
2562;9067;2;a
2563;19959;6;o
2564;10102;4;a
2565;15799;6;o
2566;13621;2;o
2567;4763;5;u
2568;16747;3;o
2569;2892;5;o
2570;5068;6;u
2571;19804;6;i
2572;17549;4;o
2573;14267;4;a
2574;10370;5;o
2575;12205;5;i
2576;6933;5;i
2577;8282;2;u
2578;19637;5;i
2579;889;4;a
2580;3336;2;u
2581;13389;4;o
2582;18882;6;o
2583;4757;4;i
2584;7206;3;u
2585;5545;2;o
2586;11502;2;u
2587;13053;5;u
2588;16699;4;u
2589;4145;2;o
2590;17677;2;i
2591;6645;2;o
2592;11772;6;u
2593;7727;2;a
2594;3058;2;a
2595;8963;4;a
2596;11540;6;i
2597;6787;4;u
2598;17183;5;o
2599;18834;3;a
2600;18998;4;i
2601;10074;4;i
2602;11531;3;i
2603;2754;4;a
2604;9485;4;o
2605;7233;2;u
2606;11422;2;o
2607;17210;5;u
2608;14079;5;o
2609;19288;4;o
2610;4541;6;i
2611;2436;2;o
2612;15445;5;o
2613;16435;3;o
2614;10552;2;o
2615;9072;4;u
2616;3645;3;o
2617;8246;2;i
2618;8632;5;a
2619;8494;4;o
2620;8173;6;o
2621;1557;3;o
2622;15313;5;o
2623;13854;4;o
2624;829;5;u
2625;17216;3;u
2626;7155;6;a
2627;9726;3;o
2628;13975;3;o
2629;311;4;o
2630;964;2;a
2631;15081;3;a
2632;19886;2;o
2633;11885;4;u
2634;1413;6;u
2635;9826;6;u
2636;19622;4;u
2637;18138;5;o
2638;10657;6;o
2639;11527;6;o
2640;14084;5;o
2641;8971;6;u
2642;4960;4;o
2643;11849;4;o
2644;19519;5;o
2645;17840;2;i
2646;2176;5;a
2647;14310;4;i
2648;11975;6;o
2649;2351;5;a
2650;19170;3;o
2651;2877;2;u
2652;6086;2;u
2653;1320;6;a
2654;11447;6;o
2655;10815;5;a
2656;16203;6;u
2657;9481;4;o
2658;12445;6;i
2659;2503;2;u
2660;1291;6;i
2661;2147;6;o
2662;2234;5;o
2663;6696;2;o
2664;17635;5;u
2665;17173;4;u
2666;9429;2;i
2667;18980;3;a
2668;10677;4;u
2669;5654;4;o
2670;2623;5;o
2671;17820;2;o
2672;5512;5;o
2673;7342;3;i
2674;17964;4;o
2675;18144;2;u
2676;13750;4;a
2677;18204;5;i
2678;14547;3;o
2679;2603;6;a
2680;72;5;o
2681;5355;3;o
2682;17591;5;a
2683;10371;6;i
2684;6865;6;o
2685;3411;6;i
2686;1771;4;o
2687;14012;3;i
2688;10254;5;o
2689;11179;3;o
2690;4331;5;u
2691;2914;4;o
2692;1000;2;u
2693;18352;6;a
2694;18329;2;a
2695;17627;3;o
2696;11595;5;o
2697;3848;5;i
2698;19737;3;i
2699;17511;4;i
2700;5917;6;u
2701;4040;3;o
2702;13011;4;i
2703;18179;3;u
2704;8714;6;i
2705;2378;5;o
2706;54;5;i
2707;14053;6;u
2708;8950;5;o
2709;11513;4;o
2710;10144;4;i
2711;5012;2;o
2712;17883;4;i
2713;3453;6;u
2714;1480;2;u
2715;17200;5;u
2716;12723;2;u
2717;227;3;i
2718;19418;3;a
2719;1646;5;o
2720;8060;4;i
2721;16991;2;o
2722;6861;5;a
2723;18768;6;o
2724;18502;2;i
2725;7396;5;a
2726;14608;3;a
2727;17651;3;i
2728;7953;2;o
2729;2893;4;o
2730;19294;2;a
2731;1425;3;o
2732;4108;2;a
2733;4279;4;a
2734;6918;2;u
2735;8958;5;o
2736;8060;6;o
2737;18245;4;u
2738;17218;5;o
2739;19720;3;i
2740;992;5;o
2741;11464;4;o
2742;3399;5;o
2743;15021;4;o
2744;1153;2;o
2745;9674;3;i
2746;9800;6;o
2747;1876;2;u
2748;10737;5;u
2749;9410;5;o
2750;6789;4;o
2751;14515;2;u
2752;16459;5;u
2753;19881;4;o
2754;11951;3;o
2755;1782;6;u
2756;19963;5;o
2757;3837;5;i
2758;17965;5;a
2759;16104;4;o
2760;7314;2;o
2761;9782;4;o
2762;14212;3;o
2763;13021;4;o
2764;12719;5;o
2765;14887;4;o
2766;11823;4;o
2767;8298;5;o
2768;18084;3;u
2769;1264;5;i
2770;18592;6;i
2771;394;2;o
2772;10942;4;o
2773;1148;5;i
2774;1525;3;a
2775;6488;4;u
2776;5404;2;a
2777;15361;5;i
2778;2244;3;a
2779;9438;6;u
2780;12608;5;o
2781;16831;6;u
2782;4297;2;o
2783;15184;6;o
2784;3138;4;o
2785;18331;5;o
2786;19256;6;i
2787;9848;3;o
2788;17652;5;u
2789;10439;2;u
2790;3166;4;o
2791;9333;4;i
2792;13736;2;i
2793;13317;5;o
2794;16678;2;u
2795;1887;2;i
2796;15496;4;i
2797;8847;3;o
2798;12553;5;i
2799;3571;2;i
2800;18660;4;i
2801;5840;4;a
2802;13833;4;i
2803;14664;5;a
2804;2136;2;a
2805;13316;2;o
2806;18263;2;o
2807;10943;3;o
2808;9166;2;o
2809;18053;5;o
2810;10107;6;i
2811;7236;2;u
2812;13648;5;u
2813;11671;2;o
2814;2460;5;a
2815;13034;4;o
2816;7713;4;u
2817;2836;3;o
2818;10369;3;u
2819;17594;3;u
2820;4509;4;o
2821;15012;6;o
2822;18201;6;i
2823;10094;5;u
2824;16121;4;o
2825;16055;3;o
2826;1164;2;o
2827;9459;2;a
2828;1812;5;a
2829;18598;4;a
2830;8858;2;o
2831;7813;5;i
2832;2787;2;o
2833;18856;4;o
2834;1127;4;i
2835;2701;3;i
2836;2834;3;o
2837;963;4;o
2838;747;2;a
2839;7817;5;a
2840;12963;2;u
2841;4579;4;u
2842;13982;4;o
2843;358;5;u
2844;17421;6;o
2845;19224;6;u
2846;18304;3;u
2847;17489;2;u
2848;19498;3;o
2849;10387;6;o
2850;17104;2;o
2851;14259;4;u
2852;5933;3;i
2853;18624;6;i
2854;6222;2;u
2855;18588;4;u
2856;5914;2;o
2857;8790;2;o
2858;8007;5;a
2859;2642;3;o
2860;7669;2;o
2861;7032;2;o
2862;12066;5;u
2863;8204;6;i
2864;2926;5;o
2865;11148;6;o
2866;2395;4;a
2867;16967;4;o
2868;19496;3;a
2869;9561;5;o
2870;15812;6;o
2871;19545;2;a
2872;530;3;u
2873;14463;5;o
2874;19747;6;a
2875;937;2;i
2876;9992;5;u
2877;12240;3;i
2878;14309;3;u
2879;19903;5;a
2880;11415;3;o
2881;14962;5;u
2882;14657;5;o
2883;2217;4;i
2884;6442;6;o
2885;1590;4;i
2886;9767;5;o
2887;18884;4;i
2888;8107;5;a
2889;4325;2;u
2890;19683;4;i
2891;3832;2;a
2892;1020;4;o
2893;1438;5;i
2894;4089;6;o
2895;765;3;o
2896;11499;3;o
2897;9991;2;i
2898;2121;4;o
2899;18901;2;o
2900;15388;6;o
2901;18972;4;o
2902;19337;3;a
2903;9536;6;a
2904;18524;5;a
2905;17612;6;o
2906;15421;4;o
2907;8356;4;o
2908;13531;3;o
2909;16167;2;a
2910;10640;6;i
